,Timestamp,ID,articleCount,avgSentiment,stdSentiment,25quantileSentiment,50quantileSentiment,75quantileSentiment,maxSentiment,minSentiment,socialScore,nbOfDuplicates
64,2018-03-02,Allianz,33,0.25034228956228954,0.1311307250844881,0.17551,0.24896,0.31582000000000005,0.02732,0.60421,1902,3
65,2018-03-05,Allianz,50,0.1586166,0.18745008433387142,0.04424250000000001,0.10848,0.32039999999999996,-0.12765,0.57203,147,2
66,2018-03-06,Allianz,35,0.2506684489795919,0.23681171710307639,0.06992999999999999,0.28198,0.43098,-0.25324,0.69407,677,0
67,2018-03-07,Allianz,36,0.19337944444444444,0.22740494507683168,0.0373725,0.24616499999999997,0.36101,-0.37916000000000005,0.6081200000000001,444,1
68,2018-03-08,Allianz,50,0.25470266111111106,0.2344548854946446,0.0778625,0.29669,0.43156000000000005,-0.40608000000000005,0.83694,454,7
69,2018-03-09,Allianz,26,0.2499682692307692,0.22929719465768572,0.07548625,0.23392500000000005,0.4366250000000001,-0.26557,0.5794900000000001,626,0
70,2018-03-01,Total,50,-0.11578880000000005,0.1586060169437954,-0.22902,-0.14668,-0.049232500000000005,-0.46442000000000005,0.3921,25069,4
71,2018-03-02,Total,23,-0.024964782608695658,0.23754472284889785,-0.18501499999999999,-0.04232,0.10986499999999999,-0.46318000000000004,0.47847999999999996,9990,1
72,2018-03-05,Total,39,0.023670622710622702,0.15621716546221093,-0.08524999999999999,0.04343000000000001,0.13932,-0.34056000000000003,0.37841428571428576,5832,6
73,2018-03-06,Total,50,-0.06368740000000002,0.17165527243381293,-0.14231,-0.051070000000000004,0.00426,-0.51445,0.3358,51400,17
74,2018-03-07,Total,50,-0.026406533333333326,0.18684010306626908,-0.14231,-0.08882999999999999,0.07363750000000001,-0.39035000000000003,0.5751333333333334,3423,6
75,2018-03-08,Total,50,0.142679311111111,0.13718467851584445,0.035222222222222224,0.23253000000000004,0.23253000000000004,-0.38937000000000005,0.27466999999999997,651,28
76,2018-03-09,Total,50,0.03580284444444444,0.19401366799563033,-0.07055499999999999,-0.008535000000000004,0.15025,-0.38937000000000005,0.48607000000000006,5803,3
