,Timestamp,AIR.DE
418,2001-12-11,0.0028943580263645075
419,2001-12-12,-0.013823428558554784
420,2001-12-13,-0.02147435352246907
421,2001-12-14,-0.006006024060212223
422,2001-12-17,0.044189811030370674
423,2001-12-18,0.010035926527785843
424,2001-12-19,-0.026745359975475225
425,2001-12-20,-0.0237223874403516
426,2001-12-21,0.01784433965616028
427,2001-12-24,-inf
428,2001-12-27,inf
429,2001-12-28,-0.015807630628720037
430,2001-12-31,-inf
431,2002-01-02,inf
432,2002-01-03,0.020856563274557427
433,2002-01-04,-0.0035650661644965886
434,2002-01-07,0.0
435,2002-01-08,0.052185753170570504
436,2002-01-09,-0.017094433359300165
437,2002-01-10,-0.013889112160667239
438,2002-01-11,0.015955940316330075
439,2002-01-14,-0.022269535473182334
440,2002-01-15,-inf
441,2002-01-16,inf
442,2002-01-17,0.007122537233199111
443,2002-01-18,-0.008553152641718409
444,2002-01-21,-0.012243581105711332
445,2002-01-22,0.00722024797348686
446,2002-01-23,-0.02181904739463958
447,2002-01-24,-0.022305757514298197
448,2002-01-25,0.011958288988873633
449,2002-01-28,-0.02711009400947617
450,2002-01-29,-0.0038240964384033127
451,2002-01-30,-0.019342962843130973
452,2002-01-31,0.004676547883901705
453,2002-02-01,0.026095110782851982
454,2002-02-04,-0.022989518224698635
455,2002-02-05,-0.007782140442055052
456,2002-02-06,0.030771658666753687
457,2002-02-07,-0.016036998909816802
458,2002-02-08,0.012241927941265107
459,2002-02-11,0.025526911595890933
460,2002-02-12,-0.01644282187554813
461,2002-02-13,0.030429063850287985
462,2002-02-14,0.012350320438943463
463,2002-02-15,-0.0014450869566808855
464,2002-02-18,0.007922259655710917
465,2002-02-19,-0.04925655698826148
466,2002-02-20,0.0022581868835920282
467,2002-02-21,0.022305757514298197
468,2002-02-22,-0.001471670611456588
469,2002-02-25,-0.005908436686166141
470,2002-02-26,0.014706147389695445
471,2002-02-27,0.042863704431782335
472,2002-02-28,0.020761991448429384
473,2002-03-01,0.04093157755691079
474,2002-03-04,0.053755743304823245
475,2002-03-05,-0.01064839375703519
476,2002-03-06,0.026104651993727135
477,2002-03-07,-0.014210928063295825
478,2002-03-08,0.04382929134002822
479,2002-03-11,-0.016211702996617117
480,2002-03-12,-0.045194939825281555
481,2002-03-13,0.025016939421993456
482,2002-03-14,-0.009931801068082446
483,2002-03-15,0.020988424761581914
484,2002-03-18,0.033636804762000594
485,2002-03-19,-0.04716714647637854
486,2002-03-20,0.001237623920350206
487,2002-03-21,-0.009319731948802534
488,2002-03-22,0.02283345111552526
489,2002-03-25,0.007294865176298071
490,2002-03-26,-0.022046208263371003
491,2002-03-27,-0.009331327428884428
492,2002-03-28,0.023472356185142207
493,2002-03-29,-inf
494,2002-04-02,inf
495,2002-04-03,-0.015600940442479505
496,2002-04-04,-0.03585531328707603
497,2002-04-05,0.004552853392914447
498,2002-04-08,-0.0032499216124985963
499,2002-04-09,0.021256839025415086
500,2002-04-10,0.0031816762443162006
501,2002-04-11,0.034959864823459696
502,2002-04-12,-0.02107951579105416
503,2002-04-15,0.008733679968754515
504,2002-04-16,0.006191970247920953
505,2002-04-17,-0.005571045049455048
506,2002-04-18,0.0037174764001326466
507,2002-04-19,0.0018535686493224013
508,2002-04-22,-0.011797715229714623
509,2002-04-23,0.021014370334639043
510,2002-04-24,0.012762251613851028
511,2002-04-25,-0.03003596920769258
512,2002-04-26,0.04263739608569628
513,2002-04-29,-0.016231194928582493
514,2002-04-30,0.016231194928582493
515,2002-05-01,-inf
516,2002-05-02,inf
517,2002-05-03,0.014397369266377247
518,2002-05-06,-0.024112078333710762
519,2002-05-07,-0.007348471524792011
520,2002-05-08,0.021283868196355638
521,2002-05-09,0.0178895647507753
522,2002-05-10,-0.03733124636536056
523,2002-05-13,0.015220994010355149
524,2002-05-14,0.0
525,2002-05-15,0.05065865195702557
526,2002-05-16,0.04162580693076201
527,2002-05-17,-0.04162580693076201
528,2002-05-20,0.005727392517663077
529,2002-05-21,-0.002287022151795437
530,2002-05-22,-0.03376339332625644
531,2002-05-23,0.026870775573159644
532,2002-05-24,0.02279300952855623
533,2002-05-27,-0.019915309700941464
534,2002-05-28,-inf
535,2002-05-29,inf
536,2002-05-30,-0.006472514505617255
537,2002-05-31,0.016974361315929887
538,2002-06-03,-0.016384216713379196
539,2002-06-04,-0.015458096152715317
540,2002-06-05,0.016047892690013388
541,2002-06-06,0.004118864310839854
542,2002-06-07,-0.03465101746321597
543,2002-06-10,0.022837530991333566
544,2002-06-11,-0.0029753071636542394
545,2002-06-12,-0.012593869600588725
546,2002-06-13,-0.03500510919869049
547,2002-06-14,-0.048009219186360585
548,2002-06-17,0.06351340572232589
549,2002-06-18,0.002458513838207388
550,2002-06-19,-0.027381922290664384
551,2002-06-20,-0.019108861698046375
552,2002-06-21,-0.019481135571822517
553,2002-06-24,-0.029952322283351318
554,2002-06-25,0.027325925501132442
555,2002-06-26,-0.03138821951001125
556,2002-06-27,0.00945314264375563
557,2002-06-28,0.05045288758121602
558,2002-07-01,0.0012771393817674337
559,2002-07-02,-0.007687417742686442
560,2002-07-03,0.003210275630248116
561,2002-07-04,0.04266644631890326
562,2002-07-05,0.06480721967861935
563,2002-07-08,0.0
564,2002-07-09,-0.0069324367756449234
565,2002-07-10,-0.016954513113611736
566,2002-07-11,-0.03174869831458027
567,2002-07-12,-0.02340008247315195
568,2002-07-15,-0.03680618499104993
569,2002-07-16,-0.011049836186585171
570,2002-07-17,0.04285913382853135
571,2002-07-18,0.009968929910196156
572,2002-07-19,-0.04371934754048734
573,2002-07-22,-0.05183884813812467
574,2002-07-23,-0.053233856321859285
575,2002-07-24,0.028370697129215472
576,2002-07-25,-0.019061643151491836
577,2002-07-26,0.06485030431716732
578,2002-07-29,0.019186827424773956
579,2002-07-30,0.03477491417661005
580,2002-07-31,-0.0012666246151926686
581,2002-08-01,-0.028279519478618287
582,2002-08-02,0.009085072222470902
